timestamp,DO patch r_msorm,reference patch r_msorm,reflectance standard r_msorm,DO patch g_msorm,reference patch g_msorm,reflectance standard g_msorm,DO patch b_msorm,reference patch b_msorm,reflectance standard b_msorm,image,experiment,YSI DO (%),YSI DO (mg/L),YSI barometer (mmHg),YSI temperature (C),setpoint O2 (fraction),setpoint temperature (C),water bath external temperature (C),water bath internal temperature (C),PicoLog temperature (C),PicoLog pressure (mmHg),YSI DO (approx mmHg),setpoint O2 (approx mmHg),test,training,training_resampled
2019-07-27 07:22:16,0.136641,0.33156,0.089899,0.293676,0.372575,0.388184,0.704012,0.761354,0.921803,2019-07-27--07-22-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.2,3.22,763.5,25.3,0.073483,25.0,23.68,25.0,25.31772,775.810349,62.731603,57.008629,False,True,True
2019-07-27 07:22:25,0.136693,0.331726,0.089868,0.293608,0.37258,0.38801,0.704301,0.761798,0.921857,2019-07-27--07-22-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.2,3.22,763.5,25.3,0.073483,25.0,23.67,24.99,25.317728,775.827599,62.731603,57.009897,False,True,True
2019-07-27 07:22:34,0.136668,0.331769,0.08988,0.293556,0.372513,0.387928,0.704507,0.761872,0.921958,2019-07-27--07-22-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.2,3.22,763.5,25.3,0.073483,25.0,23.67,24.99,25.31516,775.772711,62.731603,57.005863,False,True,False
2019-07-27 07:22:43,0.13669,0.331648,0.089922,0.293561,0.372583,0.38785,0.704606,0.762008,0.921859,2019-07-27--07-22-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.2,3.22,763.5,25.3,0.073483,25.0,23.67,24.994,25.3122,775.835442,62.731603,57.010473,False,True,True
2019-07-27 07:22:52,0.166799,0.406565,0.10916,0.356044,0.453888,0.470724,0.825389,0.899168,0.936422,2019-07-27--07-22-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.2,3.22,763.5,25.3,0.073483,25.0,23.672,25.0,25.311097,775.894181,62.731603,57.014789,False,True,True
2019-07-27 07:23:01,0.136672,0.331385,0.089957,0.293694,0.372623,0.388125,0.704133,0.761424,0.921789,2019-07-27--07-22-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.2,3.22,763.5,25.3,0.073483,25.0,23.67,25.0,25.310841,775.855481,62.731603,57.011945,False,True,True
2019-07-27 07:23:10,0.136721,0.331618,0.089902,0.293678,0.37256,0.388042,0.704264,0.761785,0.921846,2019-07-27--07-23-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.2,3.22,763.52,25.3,0.073483,25.0,23.66,25.0,25.309648,775.781918,62.733246,57.00654,False,True,False
2019-07-27 07:23:19,0.136708,0.331545,0.089928,0.293614,0.372495,0.387843,0.704446,0.761915,0.921907,2019-07-27--07-23-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.2,3.22,763.5,25.3,0.073483,25.0,23.66,25.0,25.30868,775.771445,62.731603,57.00577,False,True,True
2019-07-27 07:23:29,0.136656,0.331679,0.089911,0.293572,0.372541,0.387877,0.704572,0.762017,0.921876,2019-07-27--07-23-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.2,3.22,763.5,25.3,0.073483,25.0,23.67,25.0,25.31032,775.819018,62.731603,57.009266,False,True,True
2019-07-27 07:23:37,0.167648,0.40774,0.109898,0.357697,0.455001,0.473803,0.828398,0.900719,0.936462,2019-07-27--07-23-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.2,3.22,763.5,25.3,0.084222,25.0,23.66,25.002,25.310784,775.817472,62.731603,65.341272,False,True,True
2019-07-27 07:23:46,0.13664,0.33151,0.089929,0.293763,0.372622,0.388282,0.704175,0.761496,0.921778,2019-07-27--07-23-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.2,3.22,763.5,25.3,0.084222,25.0,23.66,25.0,25.31196,775.820676,62.731603,65.341542,False,True,False
2019-07-27 07:23:55,0.136702,0.331667,0.089916,0.293733,0.372632,0.388073,0.704399,0.761879,0.921782,2019-07-27--07-23-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.2,3.22,763.5,25.3,0.084222,25.0,23.662,25.0,25.313463,775.873814,62.731603,65.346018,False,True,False
2019-07-27 07:24:04,0.136745,0.331699,0.089919,0.29364,0.372599,0.388017,0.704532,0.762134,0.921924,2019-07-27--07-23-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.3,3.23,763.5,25.3,0.084222,25.0,23.674,25.0,25.31168,775.897227,62.891633,65.347989,False,True,True
2019-07-27 07:24:13,0.136737,0.33188,0.089943,0.293762,0.372812,0.388088,0.704926,0.762489,0.921994,2019-07-27--07-24-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.3,3.23,763.5,25.3,0.084222,25.0,23.67,25.0,25.310809,775.903053,62.891633,65.34848,False,True,True
2019-07-27 07:24:22,0.166779,0.405603,0.109436,0.356115,0.452899,0.471753,0.825454,0.897859,0.936415,2019-07-27--07-24-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.32,3.232,763.5,25.3,0.084222,25.0,23.672,25.0,25.312344,775.868533,62.923639,65.345573,False,True,False
2019-07-27 07:24:31,0.136603,0.331489,0.089931,0.293694,0.372608,0.388207,0.704198,0.761633,0.921958,2019-07-27--07-24-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.4,3.24,763.5,25.3,0.084222,25.0,23.67,25.0,25.31288,775.793975,63.051662,65.339293,False,True,False
2019-07-27 07:24:40,0.136569,0.33165,0.089903,0.293611,0.372541,0.38802,0.704386,0.761821,0.921801,2019-07-27--07-24-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,39.48,3.24,763.5,25.3,0.084222,25.0,23.668,24.998,25.312096,775.841415,63.179686,65.343289,False,True,True
2019-07-27 07:42:40,0.131953,0.331502,0.089916,0.291268,0.37259,0.388093,0.704056,0.761978,0.921854,2019-07-27--07-42-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.5,3.58,763.52,25.3,0.084222,25.0,23.678,25.0,25.310528,775.682642,69.6147,65.329917,False,True,True
2019-07-27 07:42:49,0.13191,0.331463,0.089881,0.291189,0.372538,0.387994,0.704251,0.762204,0.922015,2019-07-27--07-42-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.5,3.58,763.5,25.3,0.084222,25.0,23.67,25.004,25.312704,775.659059,69.612876,65.32793,False,True,True
2019-07-27 07:42:58,0.131946,0.331556,0.089859,0.291192,0.372575,0.388077,0.704301,0.76227,0.921993,2019-07-27--07-42-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.5,3.58,763.54,25.3,0.084222,25.0,23.674,25.0,25.313568,775.671414,69.616523,65.328971,False,True,True
2019-07-27 07:43:07,0.156029,0.393537,0.105911,0.342651,0.439937,0.456709,0.80603,0.880534,0.935209,2019-07-27--07-43-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.52,3.58,763.5,25.3,0.084222,25.0,23.69,25.0,25.313128,775.712559,69.644882,65.332436,False,True,True
2019-07-27 07:43:16,0.131923,0.331329,0.089901,0.291327,0.372581,0.388328,0.703898,0.76173,0.921883,2019-07-27--07-43-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.6,3.58,763.5,25.3,0.084222,25.0,23.68,25.0,25.3144,775.747275,69.772906,65.33536,False,True,True
2019-07-27 07:43:52,0.15842,0.399041,0.107741,0.347763,0.445785,0.464454,0.8154,0.888913,0.936317,2019-07-27--07-43-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.6,3.58,763.52,25.3,0.084222,25.0,23.69,25.0,25.310159,775.694297,69.774733,65.330898,False,True,True
2019-07-27 07:44:02,0.131881,0.331284,0.089902,0.291322,0.372567,0.388277,0.703846,0.761613,0.921812,2019-07-27--07-43-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.6,3.58,763.6,25.3,0.084222,25.0,23.7,25.0,25.311208,775.762852,69.782044,65.336672,False,True,True
2019-07-27 07:44:10,0.131932,0.331411,0.089897,0.291299,0.372529,0.388102,0.70413,0.761937,0.921789,2019-07-27--07-44-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.6,3.588,763.6,25.3,0.084222,25.0,23.7,25.0,25.312424,775.756051,69.782044,65.336099,False,True,True
2019-07-27 07:44:19,0.13195,0.331456,0.08989,0.291275,0.37256,0.388025,0.70434,0.762106,0.921983,2019-07-27--07-44-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.7,3.59,763.6,25.3,0.084222,25.0,23.694,25.0,25.312984,775.704274,69.942095,65.331738,False,True,True
2019-07-27 07:45:04,0.131901,0.331531,0.089884,0.291209,0.372543,0.388117,0.704253,0.76223,0.921952,2019-07-27--07-44-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.7,3.59,763.6,25.3,0.084222,25.0,23.69,25.01,25.311272,775.889677,69.942095,65.347354,False,True,True
2019-07-27 07:45:13,0.131894,0.331491,0.089938,0.291127,0.372468,0.388006,0.704316,0.762206,0.922028,2019-07-27--07-45-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.7,3.59,763.6,25.3,0.084222,25.0,23.69,25.0,25.31288,775.894465,69.942095,65.347757,False,True,True
2019-07-27 07:45:22,0.156609,0.394674,0.106519,0.344148,0.44116,0.459146,0.808812,0.882308,0.936215,2019-07-27--07-45-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.7,3.59,763.6,25.3,0.084222,25.0,23.69,25.0,25.31336,775.905218,69.942095,65.348662,False,True,True
2019-07-27 07:45:31,0.131846,0.331252,0.089904,0.291345,0.37259,0.38841,0.703842,0.761473,0.921819,2019-07-27--07-45-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.7,3.59,763.6,25.3,0.084222,25.0,23.68,24.99,25.31284,775.86603,69.942095,65.345362,False,True,True
2019-07-27 07:45:40,0.131864,0.331356,0.089922,0.291313,0.372507,0.3881,0.704066,0.761891,0.921873,2019-07-27--07-45-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.78,3.6,763.6,25.3,0.084222,25.0,23.682,25.008,25.310928,775.784763,70.070135,65.338517,False,True,True
2019-07-27 07:46:34,0.131902,0.331545,0.089892,0.291321,0.372498,0.388165,0.704385,0.762263,0.921984,2019-07-27--07-46-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.6,25.3,0.084222,25.0,23.69,25.0,25.315408,775.822448,70.102145,65.341691,False,True,True
2019-07-27 07:46:43,0.131866,0.331497,0.089903,0.291267,0.372523,0.388068,0.704336,0.762194,0.922047,2019-07-27--07-46-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.6,25.3,0.084222,25.0,23.69,25.0,25.315008,775.753398,70.102145,65.335876,False,True,True
2019-07-27 07:46:52,0.160129,0.403545,0.108847,0.351531,0.450832,0.46931,0.82224,0.895597,0.936396,2019-07-27--07-46-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.6,25.3,0.084222,25.0,23.69,25.0,25.313368,775.751182,70.102145,65.335689,False,True,True
2019-07-27 07:47:01,0.134365,0.33761,0.091613,0.296811,0.379482,0.395646,0.715366,0.77503,0.925416,2019-07-27--07-46-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.6,25.3,0.084222,25.0,23.69,25.0,25.31416,775.818694,70.102145,65.341375,False,True,True
2019-07-27 07:47:10,0.131851,0.331339,0.089887,0.29127,0.372523,0.388155,0.704209,0.761861,0.922,2019-07-27--07-47-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.68,25.3,0.084222,25.0,23.686,24.992,25.314976,775.834614,70.10949,65.342716,False,True,True
2019-07-27 07:47:19,0.131822,0.331402,0.089911,0.29121,0.372528,0.388048,0.704239,0.761989,0.921856,2019-07-27--07-47-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.6,25.3,0.084222,25.0,23.68,24.996,25.313392,775.867463,70.102145,65.345483,False,True,True
2019-07-27 07:47:28,0.131865,0.331452,0.089896,0.291266,0.372457,0.388082,0.704496,0.762311,0.921988,2019-07-27--07-47-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.6,25.3,0.084222,25.0,23.676,25.004,25.31356,775.93146,70.102145,65.350873,False,True,True
2019-07-27 07:47:37,0.161659,0.407309,0.109964,0.35488,0.454953,0.47422,0.828174,0.900859,0.936462,2019-07-27--07-47-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.62,25.3,0.084222,25.0,23.67,25.0,25.31552,775.907015,70.103981,65.348814,False,True,True
2019-07-27 07:47:46,0.13183,0.331203,0.08992,0.29128,0.372564,0.388349,0.703771,0.761492,0.921777,2019-07-27--07-47-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.6,25.3,0.084222,25.0,23.66,25.0,25.3164,775.837414,70.102145,65.342952,False,True,True
2019-07-27 07:47:55,0.133775,0.336251,0.091221,0.295377,0.377789,0.393549,0.712818,0.772325,0.924691,2019-07-27--07-47-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.62,25.3,0.084222,25.0,23.672,25.0,25.315872,775.799316,70.103981,65.339743,False,True,True
2019-07-27 07:48:04,0.131885,0.33137,0.089896,0.291279,0.372514,0.388081,0.704271,0.762031,0.921983,2019-07-27--07-47-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.64,25.3,0.084222,25.0,23.66,25.0,25.31264,775.848439,70.105817,65.34388,False,True,True
2019-07-27 07:48:13,0.131902,0.331514,0.089889,0.291313,0.372514,0.388065,0.704417,0.7623,0.922008,2019-07-27--07-48-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.64,25.3,0.084222,25.0,23.67,25.0,25.31048,775.929936,70.105817,65.350744,False,True,True
2019-07-27 07:48:22,0.161316,0.406519,0.109609,0.353936,0.454036,0.472609,0.826539,0.899576,0.936448,2019-07-27--07-48-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.68,25.3,0.084222,25.0,23.662,25.0,25.310737,775.911866,70.10949,65.349222,False,True,True
2019-07-27 07:48:31,0.131823,0.331326,0.089926,0.291413,0.37268,0.388453,0.70397,0.761637,0.921869,2019-07-27--07-48-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.7,25.3,0.084222,25.0,23.66,25.01,25.311001,775.896262,70.111326,65.347908,False,True,True
2019-07-27 07:48:40,0.131671,0.330784,0.089751,0.290813,0.371892,0.38755,0.703134,0.760692,0.921608,2019-07-27--07-48-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.6,25.3,0.084222,25.0,23.662,25.0,25.312024,775.871511,70.102145,65.345824,False,True,True
2019-07-27 07:48:49,0.131845,0.331409,0.089865,0.29123,0.372511,0.388059,0.704325,0.762034,0.921966,2019-07-27--07-48-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.66,25.3,0.084222,25.0,23.658,25.006,25.314992,775.854217,70.107654,65.344367,False,True,True
2019-07-27 07:48:58,0.131827,0.331355,0.089892,0.291166,0.372454,0.387969,0.704397,0.762214,0.922051,2019-07-27--07-48-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.7,25.3,0.088518,25.0,23.656,25.0,25.31312,775.928909,70.111326,68.684048,False,True,True
2019-07-27 07:49:07,0.160233,0.403765,0.109084,0.351923,0.451127,0.470032,0.822862,0.896081,0.9364,2019-07-27--07-49-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.8,3.6,763.68,25.3,0.094962,25.0,23.652,25.0,25.31076,775.90501,70.10949,73.681704,False,True,True
2019-07-27 07:49:16,0.131761,0.331142,0.089944,0.291301,0.372521,0.388432,0.703781,0.761295,0.92182,2019-07-27--07-49-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.9,3.6,763.7,25.3,0.094962,25.0,23.64,25.0,25.31188,775.9952,70.271397,73.690269,False,True,True
2019-07-27 07:49:25,0.131874,0.3314,0.089933,0.291308,0.372603,0.388211,0.704144,0.76199,0.921929,2019-07-27--07-49-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.9,3.61,763.7,25.3,0.094962,25.0,23.648,25.0,25.312384,775.976504,70.271397,73.688493,False,True,True
2019-07-27 07:49:34,0.131917,0.331474,0.089919,0.29132,0.372549,0.388203,0.704333,0.762128,0.922014,2019-07-27--07-49-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.9,3.61,763.7,25.3,0.094962,25.0,23.64,25.0,25.310248,775.96861,70.271397,73.687744,False,True,True
2019-07-27 07:49:43,0.13189,0.331471,0.089896,0.291235,0.372485,0.388089,0.70443,0.762176,0.921995,2019-07-27--07-49-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,43.94,3.61,763.7,25.3,0.094962,25.0,23.65,25.0,25.307216,775.906742,70.335426,73.681869,False,True,True
2019-07-27 07:49:52,0.159458,0.401727,0.108313,0.350074,0.448838,0.467087,0.819514,0.89295,0.936373,2019-07-27--07-49-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,44.0,3.612,763.6,25.3,0.094962,25.0,23.642,25.0,25.308592,775.862498,70.422246,73.677667,False,True,True
2019-07-27 07:50:01,0.131837,0.331228,0.089923,0.291393,0.372703,0.388454,0.703909,0.761658,0.921876,2019-07-27--07-49-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,44.0,3.62,763.7,25.3,0.094962,25.0,23.64,25.0,25.310761,775.928945,70.431469,73.683977,False,True,True
2019-07-27 07:50:10,0.131811,0.331364,0.089914,0.29131,0.372552,0.388211,0.704184,0.761871,0.921874,2019-07-27--07-50-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,44.1,3.62,763.68,25.3,0.094962,25.0,23.642,25.0,25.310353,775.938311,70.589692,73.684867,False,True,True
2019-07-27 08:11:19,0.127702,0.331,0.089928,0.289176,0.37229,0.388133,0.703805,0.761926,0.921895,2019-07-27--08-11-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,48.2,3.96,763.8,25.3,0.094962,25.0,23.616,25.0,25.31792,776.100107,77.164575,73.700231,False,True,True
2019-07-27 08:11:28,0.127695,0.33104,0.089851,0.28911,0.372294,0.388026,0.704022,0.761969,0.921942,2019-07-27--08-11-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,48.24,3.964,763.8,25.3,0.094962,25.0,23.616,25.0,25.319671,776.131899,77.228612,73.70325,False,True,True
2019-07-27 08:12:31,0.127699,0.330808,0.089929,0.289416,0.372468,0.388602,0.703392,0.761171,0.92173,2019-07-27--08-12-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,48.3,3.97,763.8,25.3,0.094962,25.0,23.63,25.01,25.3162,776.107231,77.324668,73.700908,False,True,True
2019-07-27 08:12:40,0.127709,0.330904,0.089875,0.289202,0.372286,0.388337,0.703749,0.76155,0.921872,2019-07-27--08-12-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,48.3,3.97,763.8,25.3,0.094962,25.0,23.62,25.008,25.318496,776.055642,77.324668,73.696008,False,True,True
2019-07-27 08:12:49,0.127712,0.33105,0.089889,0.289223,0.37233,0.388164,0.703897,0.762046,0.921901,2019-07-27--08-12-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,48.3,3.97,763.8,25.3,0.094962,25.0,23.626,25.004,25.319184,776.065975,77.324668,73.69699,False,True,True
2019-07-27 08:12:58,0.127688,0.331053,0.089907,0.28911,0.372296,0.388005,0.70401,0.762024,0.921966,2019-07-27--08-12-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,48.3,3.97,763.76,25.3,0.094962,25.0,23.624,25.0,25.31976,776.066364,77.320618,73.697027,False,True,True
2019-07-27 08:13:07,0.156446,0.406373,0.109838,0.351971,0.454132,0.473717,0.827164,0.899959,0.936449,2019-07-27--08-13-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,48.3,3.97,763.8,25.3,0.094962,25.0,23.622,24.992,25.318744,776.119159,77.324668,73.70204,False,True,True
2019-07-27 08:13:16,0.127624,0.330815,0.089909,0.289343,0.372433,0.388519,0.703355,0.761212,0.921779,2019-07-27--08-13-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,48.3,3.97,763.8,25.3,0.094962,25.0,23.63,25.0,25.31556,776.144255,77.324668,73.704423,False,True,True
2019-07-27 08:13:25,0.127684,0.330969,0.089882,0.289195,0.372386,0.388226,0.703706,0.761716,0.921889,2019-07-27--08-13-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,48.3,3.97,763.8,25.3,0.094962,25.0,23.63,25.008,25.314496,776.118172,77.324668,73.701947,False,True,True
2019-07-27 08:13:34,0.127644,0.33099,0.089866,0.289201,0.372327,0.388129,0.703845,0.761794,0.92185,2019-07-27--08-13-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,48.4,3.974,763.8,25.3,0.094962,25.0,23.624,25.0,25.316608,776.122338,77.48476,73.702342,False,True,True
