image,timestamp,experiment,training,dev,dev_resampled,YSI DO (%),YSI DO (mmHg),YSI barometer (mmHg),YSI temperature (C),setpoint temperature (C),DO patch r_msorm,DO patch g_msorm,DO patch b_msorm,reference patch r_msorm,reference patch g_msorm,reference patch b_msorm,reflectance standard r_msorm,reflectance standard g_msorm,reflectance standard b_msorm,setpoint O2 (fraction),ROI definitions,setpoint ID,scum tank
2019-10-04--00-17-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:17:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,74.0,118.263085,762.84,23.3,,0.054,0.079958,0.174969,0.163553,0.119905,0.16941,0.028533,0.126232,0.408595,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-17-57_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:18:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.9,118.106367,762.86,23.3,,0.053988,0.079981,0.174952,0.163562,0.119881,0.169392,0.028511,0.126215,0.408564,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-18-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:18:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.86,118.042444,762.86,23.3,,0.054012,0.079965,0.174988,0.163573,0.1199,0.169409,0.028539,0.126146,0.408613,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-18-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:19:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.8,117.952732,762.9,23.3,,0.054068,0.08,0.175003,0.163605,0.11991,0.169418,0.028544,0.126166,0.408616,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-19-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:19:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.9,118.106367,762.86,23.3,,0.054112,0.080006,0.174977,0.163598,0.119886,0.169372,0.028555,0.126221,0.408623,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-19-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:20:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.9,118.097077,762.8,23.3,,0.054118,0.080055,0.175029,0.163541,0.119912,0.169442,0.028533,0.126144,0.408645,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-20-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:20:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.9,118.112559,762.9,23.3,,0.054163,0.080069,0.175097,0.163561,0.119919,0.169434,0.028534,0.126213,0.408646,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-20-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:21:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.9,118.112559,762.9,23.3,,0.054209,0.080084,0.175083,0.163611,0.119958,0.169448,0.02854,0.126171,0.408733,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-21-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:21:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.9,118.112559,762.9,23.3,,0.054263,0.080115,0.175064,0.163573,0.11994,0.169386,0.028558,0.126197,0.408763,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-21-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:22:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.9,118.112559,762.9,23.3,,0.054287,0.080106,0.175062,0.163615,0.119905,0.169454,0.028551,0.126261,0.408821,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-22-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:22:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.86,118.048628,762.9,23.3,,0.054333,0.08014,0.17504,0.163602,0.11995,0.169441,0.028551,0.126295,0.408818,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-22-57_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:23:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.8,117.952732,762.9,23.3,,0.054366,0.080182,0.175019,0.163656,0.119935,0.169488,0.028539,0.12613,0.408732,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-23-28_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:23:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.8,117.952732,762.9,23.3,,0.054369,0.080163,0.175079,0.163576,0.119912,0.169439,0.028545,0.126188,0.408736,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-23-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:24:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.8,117.952732,762.9,23.3,,0.054398,0.080213,0.175062,0.163591,0.119888,0.169419,0.028553,0.126203,0.408741,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-24-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:24:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.8,117.952732,762.9,23.3,,0.054452,0.080226,0.175106,0.163575,0.119937,0.169413,0.028531,0.126214,0.408734,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-24-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:25:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.8,117.952732,762.9,23.3,,0.054503,0.080288,0.175184,0.163628,0.119918,0.169448,0.028541,0.126224,0.40883,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-25-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:25:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.8,117.952732,762.9,23.3,,0.054506,0.080259,0.175011,0.163588,0.119905,0.169393,0.028524,0.126153,0.408612,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-25-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:26:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.8,117.962009,762.96,23.3,,0.054549,0.080283,0.175112,0.163614,0.119956,0.169414,0.028526,0.126219,0.408794,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-26-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:26:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.8,117.952732,762.9,23.3,,0.054558,0.080295,0.17509,0.163649,0.119921,0.169489,0.028548,0.126155,0.408737,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-26-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:27:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.8,117.952732,762.9,23.3,,0.054618,0.080307,0.175175,0.163565,0.119923,0.169474,0.028541,0.126231,0.408707,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-27-28_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:27:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.7,117.802168,762.96,23.3,,0.054665,0.080445,0.175379,0.163585,0.119913,0.169402,0.028532,0.126177,0.4087,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-27-57_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:28:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.7,117.792904,762.9,23.3,,0.054687,0.080306,0.175132,0.163544,0.119961,0.16945,0.028539,0.126213,0.40872,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-28-28_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:28:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.7,117.792904,762.9,23.3,,0.054718,0.080329,0.175151,0.163588,0.119894,0.16941,0.028532,0.126207,0.408627,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-28-57_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:29:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.7,117.792904,762.9,23.3,,0.054761,0.0804,0.175182,0.163594,0.119901,0.169476,0.028543,0.12618,0.408677,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-29-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:29:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.7,117.792904,762.9,23.3,,0.05476,0.080413,0.175239,0.163622,0.119954,0.16941,0.02854,0.12614,0.408716,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-29-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:30:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.6,117.633077,762.9,23.3,,0.054807,0.080439,0.175121,0.163585,0.119901,0.169427,0.028523,0.126225,0.408627,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-30-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:30:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.56,117.569146,762.9,23.3,,0.054801,0.080455,0.175157,0.163592,0.119885,0.169361,0.028538,0.1262,0.408727,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-30-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:31:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.5,117.485568,762.98,23.3,,0.054862,0.080445,0.175129,0.16358,0.119875,0.169384,0.028528,0.126186,0.408679,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-31-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:31:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.5,117.473249,762.9,23.3,,0.054915,0.080471,0.175187,0.163592,0.119915,0.1695,0.028513,0.126164,0.40878,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-31-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:32:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.5,117.473249,762.9,23.3,,0.054945,0.080491,0.175216,0.163674,0.119926,0.169394,0.028535,0.126208,0.408638,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-32-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:32:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.36,117.255633,762.94,23.3,,0.054952,0.080523,0.175257,0.163582,0.119962,0.169454,0.028567,0.126226,0.408788,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-32-57_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:33:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.3,117.153594,762.9,23.3,,0.055009,0.080497,0.175149,0.163569,0.119922,0.169419,0.028515,0.126248,0.408721,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-33-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:33:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.3,117.153594,762.9,23.3,,0.055049,0.080618,0.175328,0.163579,0.119954,0.169439,0.028551,0.126168,0.408772,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-33-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:34:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.3,117.153594,762.9,23.3,,0.055127,0.080579,0.175257,0.163621,0.119916,0.169448,0.028525,0.126233,0.408792,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-34-28_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:34:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.3,117.162808,762.96,23.3,,0.055105,0.080607,0.175226,0.163574,0.119919,0.169406,0.028552,0.126133,0.408731,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-34-57_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:35:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.3,117.153594,762.9,23.3,,0.055142,0.080623,0.175164,0.163593,0.119914,0.169414,0.028539,0.126139,0.408726,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-35-28_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:35:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.3,117.178164,763.06,23.3,,0.055204,0.080632,0.175237,0.163586,0.119908,0.169402,0.028555,0.126164,0.408664,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-35-57_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:36:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.26,117.098877,762.96,23.3,,0.055225,0.080639,0.175256,0.163555,0.119902,0.169375,0.028523,0.126137,0.408789,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-36-28_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:36:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.2,116.993767,762.9,23.3,,0.055269,0.080662,0.175298,0.163587,0.119896,0.169411,0.028542,0.126221,0.408737,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-36-57_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:37:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.2,116.999901,762.94,23.3,,0.055312,0.080698,0.175206,0.16363,0.119921,0.169497,0.028563,0.126151,0.408851,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-37-28_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:37:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.2,116.999901,762.94,23.3,,0.055346,0.0807,0.175235,0.163614,0.119925,0.169389,0.028559,0.126197,0.408713,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-37-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:38:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.1,116.849253,763.0,23.3,,0.055353,0.080721,0.175201,0.16357,0.119921,0.169422,0.028546,0.126146,0.408642,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-38-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:38:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.1,116.849253,763.0,23.3,,0.055379,0.080764,0.175285,0.163597,0.119902,0.169415,0.02854,0.126175,0.408636,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-38-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:39:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.0,116.683288,762.96,23.3,,0.05541,0.080767,0.175244,0.163587,0.11993,0.169368,0.028552,0.1261,0.408752,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-39-28_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:39:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.0,116.674111,762.9,23.3,,0.055443,0.080756,0.175239,0.163538,0.119906,0.169408,0.028545,0.126179,0.408759,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-39-57_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:40:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.0,116.689405,763.0,23.3,,0.055486,0.080762,0.175224,0.163559,0.1199,0.169387,0.028542,0.126178,0.408671,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-40-28_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:40:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,73.0,116.689405,763.0,23.3,,0.05554,0.080858,0.175339,0.163613,0.119895,0.16944,0.028536,0.126208,0.408755,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-40-57_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:41:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,72.96,116.619357,762.96,23.3,,0.055605,0.08096,0.175415,0.163558,0.119888,0.169455,0.028536,0.126223,0.408669,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-41-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:41:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,72.9,116.520393,762.94,23.3,,0.055681,0.080961,0.175446,0.163587,0.119901,0.169409,0.028523,0.126199,0.408724,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-41-57_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:42:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,72.86,116.459516,762.96,23.3,,0.055695,0.080906,0.175277,0.163583,0.119908,0.169461,0.028546,0.126124,0.408697,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-42-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:42:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,72.8,116.363607,762.96,23.3,,0.055718,0.080903,0.175245,0.163557,0.119914,0.169466,0.02856,0.126129,0.408671,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-42-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:43:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,72.8,116.360557,762.94,23.3,,0.05575,0.080925,0.175323,0.163638,0.11993,0.16944,0.028545,0.126208,0.408716,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-43-28_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:43:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,72.8,116.354456,762.9,23.3,,0.05586,0.081145,0.175893,0.163605,0.119915,0.169409,0.028557,0.126193,0.408817,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-43-58_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:44:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,72.8,116.354456,762.9,23.3,,0.05592,0.081179,0.175803,0.163627,0.11995,0.169484,0.028525,0.126192,0.408784,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-44-27_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:44:33,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,72.8,116.354456,762.9,23.3,,0.055954,0.081195,0.175688,0.163586,0.11991,0.169463,0.028584,0.126187,0.40881,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
2019-10-04--00-44-57_additional_capture_params__exposure_time_0.4_iso_100_camera_warm_up_5_.jpeg,2019-10-04 00:45:03,2019-10-03--16-00-57-Pi7B0F-scumtank2_10k_images_attempt_6,True,False,False,72.8,116.354456,762.9,23.3,,0.055977,0.081147,0.17554,0.163572,0.119906,0.169428,0.028535,0.126162,0.408668,,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",127,True
