sweep_number,temperature_set_point,experiment,image,Left Glass r_msorm,OO DO patch Wet r_msorm,Type 1 Chemistry Hand Applied Dry r_msorm,Left Glass g_msorm,OO DO patch Wet g_msorm,Type 1 Chemistry Hand Applied Dry g_msorm,Left Glass b_msorm,OO DO patch Wet b_msorm,Type 1 Chemistry Hand Applied Dry b_msorm,timestamp,YSI Barometer (mmHg),YSI Dissolved Oxygen (%),YSI Temperature (C),YSI Dissolved Oxygen (mmHg),training,training_resampled,test
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-20--23-23-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021557303391319504,0.03729492457147101,0.2725233464385411,0.08126717531716372,0.07484837962217637,0.4544859207718864,0.21416814047379765,0.1671749489368695,0.8894909991814448,2019-05-20 23:23:50,761.5016666666667,91.59833333333334,29.6,146.20078586666668,True,True,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-20--23-28-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021658222487208043,0.03722347143219778,0.27250202767161075,0.08125249251994147,0.07483585748889789,0.4545604573431732,0.21402038824473946,0.1672674043939126,0.8896027285046891,2019-05-20 23:28:50,761.6000000000001,91.9,29.6,146.70121984000005,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-20--23-33-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02164106699704225,0.03718034819084928,0.2724332673318752,0.08127827313362322,0.07478151206933034,0.454535334737969,0.21367644655410506,0.1672167256253663,0.8894248356871856,2019-05-20 23:33:50,761.6016666666667,92.2,29.6,147.18043600533338,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-20--23-38-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02160378886874189,0.037098887950967135,0.27255829455904856,0.08109044456323769,0.07478352674540703,0.4545136932024525,0.2136879181105658,0.16710954574212322,0.8895554147336964,2019-05-20 23:38:50,761.6000000000001,92.5,29.6,147.65900800000006,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-20--23-43-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02156813710379545,0.03708007330491223,0.2724385276577649,0.08099049605395116,0.07472788601532937,0.4545778632373036,0.2137830709849229,0.16718218440258753,0.8894577992540038,2019-05-20 23:43:50,761.6000000000001,92.79833333333332,29.6,148.13524155733333,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-20--23-48-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02159936652911524,0.037032461082685285,0.2724863668544233,0.08112489044081038,0.07471404401128992,0.4545541466296165,0.2133936294236598,0.16705283158145928,0.8895081079088204,2019-05-20 23:48:50,761.4016666666668,93.0,29.6,148.41850408,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-20--23-53-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021556742918975,0.03693589648037862,0.2725213985972034,0.08104887797338511,0.07465600527238665,0.4545372797417606,0.21366029315721585,0.1670711476856161,0.8895332587035808,2019-05-20 23:53:50,761.2016666666667,93.29833333333332,29.6,148.85550261333339,True,True,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-20--23-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021532866085234158,0.036942136224653976,0.2724427357428993,0.0811147294613363,0.07465624497572322,0.4545729375609391,0.21379340544733466,0.16709870730319387,0.889590001131264,2019-05-20 23:58:50,761.2,93.5,29.6,149.17693119999998,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--00-03-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021604693901669792,0.03690253678759688,0.27237998971517885,0.08099319756902015,0.07464875036094773,0.45454489463592207,0.21346760693633035,0.1670202757274981,0.8895276316093766,2019-05-21 00:03:50,761.2,93.7,29.6,149.49602624000005,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--00-08-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02161352693318216,0.036856469905896916,0.2725090083857975,0.0810181682699748,0.07459554113224154,0.4546570090077562,0.21379077172799624,0.1669931283976964,0.8895365933502233,2019-05-21 00:08:50,761.2,93.9,29.6,149.81512128000003,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--00-13-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02159240851165784,0.03682787554691532,0.2725012512408742,0.0810283611358066,0.07458262605409352,0.454601191297522,0.2132395884631897,0.16701329810056112,0.8894893080540164,2019-05-21 00:13:50,761.2016666666667,94.1,29.6,150.13454504266667,True,True,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--00-18-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021558212262589808,0.03681231895241615,0.27241427511887395,0.08097498984495237,0.07453956709774145,0.4546126992973796,0.21352827995161847,0.16691757378101932,0.8895626230648817,2019-05-21 00:18:50,761.2,94.3,29.6,150.45331136000004,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--00-23-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02160193836414157,0.03677704526462758,0.2725029697789662,0.0809558856124237,0.07456531855241287,0.4545943476045353,0.2135026791762108,0.16697710446703487,0.8895425561331792,2019-05-21 00:23:50,761.2,94.5,29.6,150.77240640000005,True,True,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--00-28-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021543702494393455,0.03672991387699871,0.27239342800123706,0.08090151197371445,0.07451213347636303,0.454557426920472,0.213326379056947,0.1669471809428346,0.8896098045629369,2019-05-21 00:28:50,761.2,94.69833333333334,29.6,151.0888423146667,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--00-33-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021574909954975914,0.03668213221404832,0.2723001000124541,0.08102214179263753,0.0744517980292158,0.4546057195091694,0.2136686304784713,0.1668276401330588,0.8896505997446481,2019-05-21 00:33:50,761.2,94.8,29.6,151.25104896000005,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--00-38-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021563905969097245,0.03667814101917071,0.2725495150561873,0.08094174843671778,0.07444882232934807,0.4545598583181669,0.2132749420779777,0.16685841658764414,0.8896114870336337,2019-05-21 00:38:50,761.2,94.99833333333332,29.6,151.56748487466672,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--00-43-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021570341533818014,0.036683165943959664,0.2724287028036576,0.08101493400734233,0.07443419313346622,0.4545330710228738,0.21343193088815696,0.1668747593358527,0.8896555693496636,2019-05-21 00:43:50,761.0016666666667,95.09833333333331,29.6,151.68749904000003,True,True,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--00-48-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021521847942196963,0.03663039296986238,0.2724972261543083,0.08092989756132803,0.07444552145543816,0.4546263654292506,0.2134503100338392,0.16694844978021547,0.8896910981482717,2019-05-21 00:48:50,760.9,95.20000000000002,29.6,151.82937728000005,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--00-53-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.0215482911539307,0.03662238604073554,0.27253523481173514,0.08097088052648255,0.0744252304879138,0.4546442445864376,0.2132884489105848,0.1668565562973009,0.8895871160515053,2019-05-21 00:53:50,760.9,95.3,29.6,151.98886192,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--00-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02150420337956033,0.03661161840100613,0.2725184419291081,0.0809963881182944,0.0743958819396853,0.4545055158407448,0.21344914747368826,0.16685628248951176,0.8896242311570371,2019-05-21 00:58:50,761.0,95.40000000000002,29.6,152.16834240000003,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--01-03-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021507519907878508,0.03656966650466398,0.27244830355011834,0.08086605964716348,0.07439704944455686,0.4546821932547694,0.21339232098688649,0.16684776248369113,0.8896525138686016,2019-05-21 01:03:50,760.9,95.59833333333331,29.6,152.46465776266666,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--01-08-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02150990341069913,0.036547182364211,0.27252209187455484,0.08081825221522426,0.07434831132778509,0.4546476927765142,0.21310531042357664,0.16675762088092633,0.8896047119611673,2019-05-21 01:08:50,760.9,95.6,29.6,152.46731584,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--01-13-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02150659676566528,0.0365368555016116,0.2724903275441108,0.08082100980283616,0.0743569837223972,0.45461571805383705,0.2131595702283433,0.16675413457185334,0.8898160777511054,2019-05-21 01:13:50,760.8983333333333,95.79833333333332,29.6,152.78329273066666,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--01-18-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02148418506043578,0.03649175029293879,0.27246720274385466,0.08093155932394856,0.07433273231464789,0.4545519248351712,0.21303942426447844,0.16678209879302086,0.8896551306819224,2019-05-21 01:18:50,760.8016949152542,95.8,29.6,152.7665457735593,True,True,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--01-23-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021522393348986486,0.036523539630346304,0.27242837794411245,0.08092518100787433,0.07434170283672112,0.4546221632154259,0.2130318367976413,0.16673712994809234,0.8895971849675982,2019-05-21 01:23:50,760.9,95.8,29.6,152.78628512,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--01-28-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021506219612053026,0.03649559539140332,0.2724886694966384,0.08087340334221432,0.0742961711573882,0.4545408892240822,0.21304869817802108,0.16674046939788825,0.8896763312697948,2019-05-21 01:28:50,761.0,95.9,29.6,152.96587040000006,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--01-33-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021535804772463803,0.03647630968923889,0.27251353772381715,0.08084828276343617,0.07429452674610397,0.4544967961584095,0.21299684934635588,0.16672351559717427,0.8896456437260258,2019-05-21 01:33:50,761.0983333333335,96.0,29.6,153.14516224,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--01-38-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02145390357871445,0.03646655553419632,0.2723463039628148,0.08090733455615554,0.07429397134891529,0.4545774964316169,0.21285899060188607,0.1666668050291892,0.8894483468008089,2019-05-21 01:38:50,761.1,96.1,29.6,153.30502416000004,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--01-43-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.0214828898800307,0.03643718689425597,0.2723428198192239,0.08085446910264149,0.07424118514148466,0.4544684676712073,0.21303490965144986,0.16673069512460756,0.8895514985677048,2019-05-21 01:43:50,761.0,96.1,29.6,153.28488159999998,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--01-48-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021446342345048268,0.036400967222995656,0.2724471791559233,0.0809130745834324,0.07426805277895375,0.4544575680682882,0.21274221763665965,0.16660766062028634,0.8895707230726655,2019-05-21 01:48:50,760.8016666666666,96.20000000000002,29.6,153.40439621866668,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--01-53-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021524965667895232,0.03639106779250663,0.2724080353071642,0.08084063066333222,0.07422896893475353,0.4545034750440367,0.2131209440908156,0.16661817114022653,0.8895495155471644,2019-05-21 01:53:50,760.8983333333333,96.3,29.6,153.58337191200002,True,True,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--01-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02145202205312572,0.03641163446129033,0.27240402328483115,0.08086952442931476,0.07425739217854682,0.4544415687242807,0.21284803781153092,0.1666050099930293,0.8895779250259754,2019-05-21 01:58:50,760.8,96.3,29.6,153.56352384000004,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--02-03-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02144837882738199,0.03642040690191906,0.27240423145851633,0.08079703711341726,0.07422660404702472,0.4543732275847634,0.21261471223443545,0.16666065294311172,0.8895270819218994,2019-05-21 02:03:50,760.6,96.40000000000002,29.6,153.68257664000004,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--02-08-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02150017318980441,0.036364733628433336,0.272422446476112,0.08076649090364227,0.07420861184166361,0.4544210695264743,0.2127617493703396,0.16661485379737487,0.8894526247761991,2019-05-21 02:08:50,760.6,96.40000000000002,29.6,153.68257664000004,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--02-13-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02139918082109881,0.03637776569470878,0.2723719344899205,0.08080653827223135,0.07422286961861999,0.4544181770016304,0.21270165021558907,0.16659880315027592,0.8895858181282339,2019-05-21 02:13:50,760.6,96.5,29.6,153.84199840000002,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--02-18-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02147519434835246,0.036359059283475326,0.2724894288938389,0.08078499180841253,0.07420908013861352,0.4544375905554199,0.21300397832686105,0.16660225797212422,0.8896563200934063,2019-05-21 02:18:50,760.6016666666667,96.5,29.6,153.84233550666667,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--02-23-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.0214726006043957,0.036332761037073086,0.2724256941723843,0.08075682426162074,0.07419760602829024,0.4544500052550753,0.21273258457399194,0.1666598413422039,0.8895758328579438,2019-05-21 02:23:50,760.6,96.6,29.6,154.00142016,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--02-28-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021538008787886042,0.03637592927987137,0.2723444974062672,0.08087484423160424,0.07417118075754964,0.4544405102278705,0.2126682959332221,0.16661974143832015,0.8894967332353031,2019-05-21 02:28:50,760.6,96.7,29.6,154.16084192000002,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--02-33-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02152478469535265,0.03631617056000326,0.27234262398020365,0.08077270393589597,0.07414448510546809,0.4544319269748012,0.21258960909199812,0.16653970284179884,0.889453573597236,2019-05-21 02:33:50,760.5,96.7,29.6,154.1405736000001,True,True,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--02-38-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02148126495752228,0.036332747473317134,0.2724007087377726,0.08078110905147512,0.07418963805161251,0.4544578234562837,0.2129666741728473,0.16653902802770193,0.8895671530230047,2019-05-21 02:38:50,760.4,96.7,29.6,154.12030528000003,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--02-43-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021523313693336456,0.03629938648344057,0.27242544080721165,0.08068701144897175,0.07415937292865514,0.4544173642759621,0.2129170994942492,0.16657143029637342,0.8895733632505974,2019-05-21 02:43:50,760.3983333333333,96.8,29.6,154.2793469653333,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--02-48-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02145696881227884,0.03631632287250744,0.27242840552929026,0.08076573330144758,0.07411631293914152,0.4544916670331414,0.2127327405988892,0.16651441957965055,0.8896767935373152,2019-05-21 02:48:50,760.3,96.9,29.6,154.41875472,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--02-53-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021457208980181167,0.0363112472186871,0.2723812906736402,0.0808387128976243,0.07413234478258587,0.4544716677509168,0.21281496966892124,0.16649911006372595,0.8896199848356463,2019-05-21 02:53:50,760.3983333333333,96.9,29.6,154.43872645599996,True,False,False
51,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--02-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02146417427124131,0.03629739874444688,0.2723923181714397,0.08072757468820449,0.07410968488608262,0.454495782604778,0.21281316686560472,0.16646080087765666,0.8895238100044148,2019-05-21 02:58:50,760.4,96.9,29.6,154.43906496,True,False,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--03-13-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.03373860590031387,0.04109325242981235,0.27265498960095363,0.13142590119379033,0.0794374225146225,0.455006635565337,0.3521067980605133,0.17479935702574365,0.8903089809573241,2019-05-21 03:13:50,760.5,78.795,29.6,125.59986036,True,False,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--03-18-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.029733024270569605,0.0402992569898486,0.27258532034775623,0.11387117792380355,0.07774832657228221,0.4549128989802329,0.2931721684406364,0.1713378585764851,0.8902231420800002,2019-05-21 03:18:50,760.4,79.69666666666667,29.6,127.02041981866668,True,True,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--03-23-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02747524907242217,0.03979856946486049,0.27252462854854714,0.10467017094410834,0.07704869637117437,0.4548293452161192,0.2714995856009629,0.17000549899346293,0.8900693652417883,2019-05-21 03:23:50,760.4,80.49833333333333,29.6,128.29811486933338,True,True,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--03-28-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02584461349142331,0.039477585066488886,0.27253765006613745,0.0984156861457746,0.07664142242116655,0.4547058679418066,0.2569644495614505,0.16923409015767488,0.8898516571611935,2019-05-21 03:28:50,760.4,81.39833333333334,29.6,129.73253342933336,True,False,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--03-33-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.024789268851297137,0.03925893705871381,0.27260757650036466,0.09359777136557984,0.07639207744350432,0.4548065790767699,0.2446300927572187,0.16887225256126062,0.8899433442183963,2019-05-21 03:33:50,760.4,82.29833333333335,29.6,131.16695198933337,True,True,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--03-38-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02384262640912712,0.03901487801879135,0.27256324790082426,0.09018292417438158,0.0761990476697835,0.4547834284943365,0.23675197100831866,0.168663630345826,0.8898549102239603,2019-05-21 03:38:50,760.4,83.19666666666669,29.6,132.59871421866671,True,False,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--03-43-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.023369632902940567,0.0388318322112991,0.272583201300937,0.08789030018135217,0.0760120715877565,0.4547149332823498,0.2310092690209793,0.1684439923738144,0.8898074343296369,2019-05-21 03:43:50,760.4016666666665,83.99666666666667,29.6,133.87404568,True,True,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--03-48-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02283446295174166,0.03864394923384961,0.27251397670902183,0.08597508971691288,0.07589814011198813,0.4546002166214917,0.22626566403508705,0.16823380857536416,0.8899197539677103,2019-05-21 03:48:50,760.4016666666665,84.79666666666667,29.6,135.14908719466666,True,False,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--03-53-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.022542278905351508,0.03848905083249772,0.2724998886870469,0.08459031358678996,0.07574358958995599,0.4546515705198605,0.2230329381147032,0.1681451013146324,0.8898466521219129,2019-05-21 03:53:50,760.5,85.49666666666667,29.6,136.28237064,True,False,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--03-58-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.022351709962487292,0.03833032482827962,0.27237916210319857,0.08386130740904411,0.07562578496388507,0.4546435635038698,0.22112064779692187,0.16795228757271358,0.8897814735063263,2019-05-21 03:58:50,760.5,86.19833333333334,29.6,137.40083292000003,True,False,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--04-03-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.022100697101839414,0.03817814245389595,0.27243344308011136,0.08311788095579074,0.07548130668707506,0.4546212200210471,0.21885030769456384,0.1678782683530088,0.8898316609721333,2019-05-21 04:03:50,760.5016666666667,86.79833333333332,29.6,138.35754059200002,True,True,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--04-08-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02197299864085435,0.03803807620256393,0.2724423459406352,0.08258239870268058,0.0754070090953635,0.4546522933512204,0.2174990748748556,0.16773810541130527,0.8898193785085103,2019-05-21 04:08:50,760.5,87.39833333333334,29.6,139.31364252000003,True,False,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--04-13-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02191682109585408,0.037923086249396463,0.2725394067222907,0.08221506201969571,0.075325146075237,0.4546739026670754,0.2164538211074495,0.16766109347945712,0.8897623297487998,2019-05-21 04:13:50,760.6,87.99833333333332,29.6,140.2884917706667,True,True,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--04-18-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021851998496209456,0.03780442362546865,0.27247219023529856,0.08199002619700316,0.0752052466103388,0.4546318360740639,0.21582471554120136,0.16757442026572106,0.8897713786350524,2019-05-21 04:18:50,760.5,88.59833333333331,29.6,141.22645212,True,True,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--04-23-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02171375326899487,0.03770345901975167,0.2725492818140729,0.0817459655002474,0.07515006762876955,0.4545851259899006,0.21528035550889926,0.16748070976311638,0.8898156270499962,2019-05-21 04:23:50,760.4,89.1,29.6,142.00743744000005,True,False,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--04-28-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02174722518695837,0.03764508627221687,0.27249196254655045,0.08153034778821402,0.07507349807293738,0.4545777781120208,0.21503627135804995,0.16740209083762012,0.8898054303124043,2019-05-21 04:28:50,760.5,89.69833333333334,29.6,142.97986092000005,True,False,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--04-33-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021750227309475668,0.03752510454934282,0.27239636679404594,0.08154537882452942,0.07499290059540811,0.4546028277306592,0.21504228692430652,0.1672421116257604,0.8899135037663615,2019-05-21 04:33:50,760.4016666666665,90.09833333333331,29.6,143.5988939093333,True,False,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--04-38-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.021701321417659257,0.037472106654057744,0.27233206526521186,0.08136737622677835,0.07492474630272265,0.4545667437849147,0.2142275105350868,0.16729084881061593,0.8897795439139636,2019-05-21 04:38:50,760.5,90.59666666666666,29.6,144.41181144,True,False,False
52,30,2019-05-20--10-53-45-PiE5FB-DO_sweep_30C,2019-05-21--04-43-45_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,0.02167455443516179,0.037349493534107193,0.2724590271774349,0.08129847732838982,0.07482980397359312,0.4545337417532723,0.21422906350591064,0.1672423642360434,0.8898861538920032,2019-05-21 04:43:50,760.6,90.99833333333332,29.6,145.07114457066672,True,False,False
