timestamp,image,experiment,training,training_resampled,test,YSI DO (mg/L),YSI DO (%),YSI DO (mmHg),YSI barometer (mmHg),YSI temperature (C),setpoint temperature (C),DO patch r_msorm,DO patch g_msorm,DO patch b_msorm,reference patch r_msorm,reference patch g_msorm,reference patch b_msorm,reflectance standard r_msorm,reflectance standard g_msorm,reflectance standard b_msorm,water bath external temperature (C),water bath internal temperature (C),PicoLog temperature (C),PicoLog pressure (mmHg),setpoint O2 (fraction),setpoint O2 (mmHg)
2019-07-27 06:55:43,2019-07-27--06-55-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,2.82,34.3,54.885839,763.44,25.3,25.0,0.160691,0.33281,0.778147,0.376376,0.420346,0.850163,0.100857,0.434087,0.93493,23.7,25.0,25.319272,775.819049,0.062743,48.677132
2019-07-27 06:55:52,2019-07-27--06-55-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,2.82,34.3,54.890153,763.5,25.3,25.0,0.171234,0.354229,0.816306,0.399837,0.446333,0.889031,0.107722,0.464197,0.936311,23.702,25.0,25.320375,775.828424,0.062743,48.677721
2019-07-27 06:56:01,2019-07-27--06-55-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,2.82,34.3,54.882964,763.4,25.3,25.0,0.142564,0.296685,0.704874,0.332036,0.372925,0.761951,0.090005,0.388308,0.921953,23.71,25.0,25.31992,775.742437,0.062743,48.672325
2019-07-27 06:56:10,2019-07-27--06-56-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,2.82,34.3,54.884401,763.42,25.3,25.0,0.142552,0.296726,0.705038,0.332115,0.372908,0.762258,0.089974,0.388128,0.921944,23.7,25.0,25.317496,775.715987,0.062743,48.670666
2019-07-27 06:56:19,2019-07-27--06-56-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,2.82,34.3,54.890153,763.5,25.3,25.0,0.142558,0.296629,0.705177,0.332066,0.372912,0.762369,0.090017,0.38809,0.922052,23.706,25.0,25.315648,775.68298,0.062743,48.668595
2019-07-27 06:56:28,2019-07-27--06-56-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,2.82,34.3,54.890153,763.5,25.3,25.0,0.156984,0.325635,0.763933,0.367701,0.411098,0.83421,0.098561,0.424204,0.933743,23.71,25.0,25.31496,775.711404,0.062743,48.670378
2019-07-27 06:56:37,2019-07-27--06-56-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,2.82,34.3,54.884401,763.42,25.3,25.0,0.173017,0.357921,0.822762,0.403921,0.450846,0.894871,0.108926,0.469502,0.936403,23.694,24.99,25.315416,775.690518,0.062743,48.669068
2019-07-27 06:56:46,2019-07-27--06-56-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,2.82,34.3,54.882964,763.4,25.3,25.0,0.14252,0.29674,0.704784,0.33197,0.372904,0.761856,0.090003,0.388302,0.92184,23.7,25.0,25.31776,775.757056,0.062743,48.673243
2019-07-27 06:56:55,2019-07-27--06-56-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,2.82,34.3,54.890153,763.5,25.3,25.0,0.142554,0.296616,0.705047,0.332122,0.372881,0.762244,0.089943,0.388186,0.921978,23.694,25.0,25.319919,775.773055,0.062743,48.674247
2019-07-27 06:57:04,2019-07-27--06-56-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,2.82,34.3,54.890153,763.5,25.3,25.0,0.142473,0.296639,0.705189,0.332153,0.372868,0.762228,0.089949,0.388092,0.921985,23.706,25.0,25.320239,775.762522,0.062743,48.673586
2019-07-27 06:57:13,2019-07-27--06-57-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,2.82,34.3,54.890153,763.5,25.3,25.0,0.14298,0.29763,0.707401,0.33342,0.374189,0.764979,0.090202,0.388994,0.922436,23.7,25.0,25.31784,775.779782,0.062743,48.674669
2019-07-27 06:57:22,2019-07-27--06-57-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,2.82,34.3,54.884401,763.42,25.3,25.0,0.173944,0.359694,0.825942,0.406196,0.453132,0.898084,0.109455,0.471703,0.936418,23.7,25.0,25.3156,775.836546,0.062743,48.67823
2019-07-27 06:57:31,2019-07-27--06-57-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,2.82,34.3,54.890153,763.5,25.3,25.0,0.142515,0.296709,0.704706,0.331975,0.372922,0.761886,0.089974,0.388246,0.921831,23.71,25.0,25.31588,775.879414,0.062743,48.68092
2019-07-27 06:57:40,2019-07-27--06-57-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,2.82,34.3,54.888715,763.48,25.3,25.0,0.142527,0.296638,0.704965,0.332018,0.372804,0.761938,0.089994,0.388078,0.92194,23.718,25.0,25.317096,775.857231,0.062743,48.679528
2019-07-27 06:57:49,2019-07-27--06-57-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,2.82,34.3,54.887277,763.46,25.3,25.0,0.142559,0.296635,0.70506,0.332067,0.372821,0.762152,0.089903,0.388007,0.921875,23.716,25.0,25.317032,775.886702,0.062743,48.681377
2019-07-27 06:57:58,2019-07-27--06-57-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,2.82,34.4,55.050182,763.5,25.3,25.0,0.147164,0.305962,0.724583,0.343815,0.385297,0.786557,0.092643,0.399357,0.927264,23.71,24.996,25.317256,775.852059,0.062743,48.679204
2019-07-27 06:58:07,2019-07-27--06-58-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,2.82,34.3,54.884401,763.42,25.3,25.0,0.175428,0.362614,0.831295,0.409682,0.457029,0.902845,0.110402,0.475384,0.936466,23.71,25.0,25.317513,775.773936,0.064891,50.340584
2019-07-27 06:58:16,2019-07-27--06-58-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,2.82,34.3,54.890153,763.5,25.3,25.0,0.142489,0.296666,0.704745,0.331932,0.372863,0.761793,0.089947,0.388284,0.921827,23.71,25.0,25.317401,775.713054,0.073483,57.00148
2019-07-27 06:58:25,2019-07-27--06-58-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,2.82,34.32,54.922159,763.5,25.3,25.0,0.142566,0.296604,0.705155,0.332089,0.372937,0.762202,0.089962,0.388139,0.921966,23.718,25.008,25.317159,775.7212,0.073483,57.002078
2019-07-27 06:58:34,2019-07-27--06-58-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,2.83,34.4,55.050182,763.5,25.3,25.0,0.142548,0.296632,0.705249,0.33215,0.372934,0.762438,0.089995,0.388097,0.922014,23.72,25.0,25.315864,775.72243,0.073483,57.002169
2019-07-27 06:58:43,2019-07-27--06-58-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,2.83,34.5,55.210212,763.5,25.3,25.0,0.151224,0.314098,0.74129,0.354072,0.396372,0.807547,0.095081,0.409447,0.930619,23.72,25.0,25.314056,775.760299,0.073483,57.004951
2019-07-27 06:58:52,2019-07-27--06-58-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,2.84,34.52,55.242218,763.5,25.3,25.0,0.175086,0.36201,0.830156,0.408819,0.456079,0.901681,0.110207,0.474481,0.936464,23.718,25.0,25.316728,775.756663,0.073483,57.004684
2019-07-27 06:59:01,2019-07-27--06-58-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,2.84,34.6,55.370242,763.5,25.3,25.0,0.142518,0.296762,0.704963,0.331985,0.372983,0.761977,0.090013,0.388359,0.921885,23.72,25.0,25.3204,775.695083,0.073483,57.000159
2019-07-27 06:59:10,2019-07-27--06-59-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,2.85,34.68,55.498265,763.5,25.3,25.0,0.14247,0.296629,0.705057,0.332029,0.372887,0.762234,0.089982,0.388237,0.921973,23.712,24.998,25.321312,775.693971,0.073483,57.000077
2019-07-27 07:15:31,2019-07-27--07-15-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.21,39.0,62.411544,763.5,25.3,25.0,0.136779,0.293702,0.704106,0.331591,0.372669,0.761725,0.089913,0.388142,0.92189,23.67,25.0,25.3146,776.172309,0.073483,57.035227
2019-07-27 07:15:40,2019-07-27--07-15-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.21,39.0,62.411544,763.5,25.3,25.0,0.136765,0.293582,0.704275,0.331759,0.372632,0.761892,0.089939,0.388066,0.921819,23.662,25.0,25.314984,776.047577,0.073483,57.026061
2019-07-27 07:15:49,2019-07-27--07-15-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.21,39.0,62.411544,763.5,25.3,25.0,0.136779,0.293613,0.704408,0.33178,0.372636,0.761997,0.089941,0.387953,0.92204,23.666,25.0,25.3174,775.965293,0.073483,57.020015
2019-07-27 07:15:58,2019-07-27--07-15-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.21,39.0,62.411544,763.5,25.3,25.0,0.137023,0.294144,0.705702,0.332546,0.373464,0.763724,0.090058,0.388544,0.922345,23.664,25.0,25.317336,776.014704,0.073483,57.023646
2019-07-27 07:16:07,2019-07-27--07-16-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.21,39.0,62.413179,763.52,25.3,25.0,0.167841,0.358055,0.828736,0.408379,0.455786,0.901443,0.110035,0.474239,0.936456,23.67,25.0,25.318536,775.996038,0.073483,57.022274
2019-07-27 07:16:16,2019-07-27--07-16-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.21,39.0,62.411544,763.5,25.3,25.0,0.136763,0.293645,0.704048,0.331674,0.372658,0.761651,0.089929,0.388142,0.92187,23.66,25.0,25.31912,775.998089,0.073483,57.022425
2019-07-27 07:16:25,2019-07-27--07-16-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.21,39.0,62.411544,763.5,25.3,25.0,0.13677,0.29359,0.70429,0.331719,0.372687,0.761963,0.089923,0.387968,0.921844,23.662,25.0,25.319192,775.977336,0.073483,57.0209
2019-07-27 07:16:34,2019-07-27--07-16-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.21,39.0,62.411544,763.5,25.3,25.0,0.136772,0.293588,0.704489,0.331777,0.372591,0.762077,0.089912,0.387897,0.922013,23.67,25.0,25.31912,775.923122,0.073483,57.016916
2019-07-27 07:16:43,2019-07-27--07-16-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.21,39.0,62.411544,763.5,25.3,25.0,0.136805,0.293528,0.70463,0.331857,0.372601,0.762171,0.08993,0.387977,0.922023,23.67,25.0,25.320727,775.743062,0.073483,57.003685
2019-07-27 07:16:52,2019-07-27--07-16-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.21,39.0,62.411544,763.5,25.3,25.0,0.168032,0.358409,0.82937,0.408678,0.456002,0.901785,0.110137,0.474536,0.936458,23.68,25.0,25.319336,775.681962,0.073483,56.999195
2019-07-27 07:17:01,2019-07-27--07-16-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.21,39.0,62.411544,763.5,25.3,25.0,0.136796,0.293663,0.70413,0.331602,0.37263,0.761664,0.089931,0.388279,0.921834,23.67,25.0,25.31604,775.684052,0.073483,56.999348
2019-07-27 07:17:10,2019-07-27--07-17-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.21,39.1,62.57813,763.58,25.3,25.0,0.136725,0.293616,0.704396,0.331735,0.372681,0.761957,0.089954,0.387994,0.921925,23.678,25.0,25.31496,775.723962,0.073483,57.002281
2019-07-27 07:17:19,2019-07-27--07-17-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.21,39.1,62.571574,763.5,25.3,25.0,0.136733,0.293575,0.704494,0.331717,0.372646,0.762107,0.089941,0.387976,0.921831,23.682,25.0,25.314424,775.785451,0.073483,57.006799
2019-07-27 07:17:28,2019-07-27--07-17-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.21,39.1,62.574852,763.54,25.3,25.0,0.136877,0.293764,0.705035,0.332075,0.372988,0.762829,0.089984,0.388133,0.92205,23.674,24.996,25.314552,775.738844,0.073483,57.003375
2019-07-27 07:17:37,2019-07-27--07-17-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.21,39.1,62.571574,763.5,25.3,25.0,0.167957,0.358295,0.829305,0.408378,0.455854,0.901544,0.110194,0.474801,0.936458,23.678,25.0,25.316712,775.762055,0.073483,57.00508
2019-07-27 07:17:46,2019-07-27--07-17-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.21,39.1,62.571574,763.5,25.3,25.0,0.136761,0.293814,0.704429,0.331825,0.372784,0.761993,0.089999,0.388467,0.92187,23.68,25.0,25.317881,775.696145,0.073483,57.000237
2019-07-27 07:17:55,2019-07-27--07-17-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.21,39.1,62.571574,763.5,25.3,25.0,0.136745,0.293574,0.704224,0.331743,0.372643,0.761904,0.089901,0.388047,0.921836,23.68,25.0,25.316784,775.739804,0.073483,57.003445
2019-07-27 07:18:04,2019-07-27--07-17-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.21,39.1,62.571574,763.5,25.3,25.0,0.136728,0.29359,0.704364,0.331708,0.372618,0.762003,0.089907,0.38798,0.92184,23.676,25.0,25.316856,775.81329,0.073483,57.008845
2019-07-27 07:18:13,2019-07-27--07-18-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.21,39.1,62.571574,763.5,25.3,25.0,0.13907,0.298457,0.714938,0.337902,0.379237,0.774968,0.091295,0.393718,0.924936,23.674,25.0,25.317648,775.857827,0.073483,57.012118
2019-07-27 07:18:22,2019-07-27--07-18-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.21,39.1,62.571574,763.5,25.3,25.0,0.167135,0.356753,0.826479,0.406764,0.454046,0.899301,0.109591,0.472433,0.936431,23.67,25.0,25.317096,775.864536,0.073483,57.012611
2019-07-27 07:18:31,2019-07-27--07-18-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.21,39.1,62.571574,763.5,25.3,25.0,0.13671,0.293681,0.704229,0.331709,0.372678,0.761781,0.089952,0.388199,0.921825,23.67,25.0,25.31672,775.774278,0.073483,57.005978
2019-07-27 07:18:40,2019-07-27--07-18-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.21,39.1,62.571574,763.5,25.3,25.0,0.136698,0.293678,0.704279,0.331697,0.372593,0.7619,0.089937,0.388094,0.921916,23.67,24.992,25.317184,775.759806,0.073483,57.004915
2019-07-27 07:18:49,2019-07-27--07-18-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.214,39.1,62.571574,763.5,25.3,25.0,0.13667,0.293582,0.704497,0.331708,0.372642,0.762023,0.089961,0.387917,0.922029,23.666,25.006,25.316656,775.780645,0.073483,57.006446
2019-07-27 07:18:58,2019-07-27--07-18-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.21,39.1,62.571574,763.5,25.3,25.0,0.136727,0.293551,0.704513,0.331731,0.372603,0.762188,0.089903,0.387836,0.921822,23.66,25.0,25.31592,775.723627,0.073483,57.002256
2019-07-27 07:19:07,2019-07-27--07-19-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.21,39.1,62.571574,763.5,25.3,25.0,0.166781,0.355985,0.825251,0.405722,0.452895,0.897934,0.109438,0.47153,0.93643,23.676,25.002,25.3154,775.637667,0.073483,56.99594
2019-07-27 07:19:16,2019-07-27--07-19-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.21,39.1,62.571574,763.5,25.3,25.0,0.136659,0.293639,0.704144,0.331584,0.372667,0.761715,0.089918,0.388151,0.921837,23.66,25.0,25.31664,775.681428,0.073483,56.999156
2019-07-27 07:19:25,2019-07-27--07-19-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.22,39.1,62.571574,763.5,25.3,25.0,0.136688,0.293643,0.704427,0.331668,0.372707,0.761929,0.089921,0.388076,0.921916,23.658,25.0,25.320007,775.864059,0.073483,57.012576
2019-07-27 07:19:34,2019-07-27--07-19-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.22,39.1,62.571574,763.5,25.3,25.0,0.136718,0.293663,0.704526,0.331755,0.37264,0.76215,0.08989,0.388043,0.921942,23.664,25.0,25.320039,775.924274,0.073483,57.017001
2019-07-27 07:19:43,2019-07-27--07-19-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.22,39.1,62.571574,763.5,25.3,25.0,0.136696,0.293626,0.704713,0.331746,0.372684,0.762322,0.089924,0.387926,0.92204,23.66,25.0,25.316936,775.909446,0.073483,57.015911
2019-07-27 07:19:52,2019-07-27--07-19-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.22,39.1,62.57813,763.58,25.3,25.0,0.161428,0.344745,0.805169,0.39259,0.438747,0.878356,0.105883,0.456258,0.936119,23.66,25.0,25.313424,775.948157,0.073483,57.018756
2019-07-27 07:20:01,2019-07-27--07-19-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.22,39.1,62.571574,763.5,25.3,25.0,0.136716,0.293705,0.704014,0.331512,0.372663,0.761514,0.089924,0.388218,0.921855,23.66,25.0,25.313879,775.883806,0.073483,57.014027
2019-07-27 07:20:10,2019-07-27--07-20-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.22,39.1,62.571574,763.5,25.3,25.0,0.136712,0.293655,0.704417,0.331744,0.372709,0.761908,0.089934,0.388102,0.921821,23.668,25.0,25.314071,775.8245,0.073483,57.009669
2019-07-27 07:20:19,2019-07-27--07-20-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.22,39.1,62.571574,763.5,25.3,25.0,0.136742,0.293635,0.704578,0.331697,0.372623,0.762245,0.08991,0.388021,0.921979,23.664,25.0,25.314736,775.733631,0.073483,57.002992
2019-07-27 07:20:28,2019-07-27--07-20-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.22,39.1,62.571574,763.5,25.3,25.0,0.136741,0.293625,0.704551,0.331649,0.372602,0.762129,0.08994,0.387905,0.922016,23.67,24.996,25.316832,775.710937,0.073483,57.001324
2019-07-27 07:20:37,2019-07-27--07-20-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.22,39.1,62.571574,763.5,25.3,25.0,0.166297,0.354932,0.823453,0.404522,0.451655,0.896404,0.109021,0.469834,0.936411,23.668,24.992,25.317432,775.730122,0.073483,57.002734
2019-07-27 07:20:46,2019-07-27--07-20-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.22,39.1,62.571574,763.5,25.3,25.0,0.138317,0.297183,0.711427,0.335642,0.377114,0.770338,0.090979,0.392755,0.92418,23.67,25.0,25.31572,775.799238,0.073483,57.007813
2019-07-27 07:20:55,2019-07-27--07-20-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.22,39.2,62.731603,763.5,25.3,25.0,0.136692,0.293623,0.704345,0.331678,0.372607,0.761773,0.089903,0.388081,0.921805,23.67,25.0,25.313352,775.834616,0.073483,57.010412
2019-07-27 07:21:04,2019-07-27--07-20-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.22,39.1,62.571574,763.5,25.3,25.0,0.136672,0.293524,0.704505,0.331679,0.372531,0.761898,0.08991,0.387979,0.921874,23.666,25.0,25.316816,775.783857,0.073483,57.006682
2019-07-27 07:21:13,2019-07-27--07-21-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.22,39.14,62.635585,763.5,25.3,25.0,0.136678,0.293567,0.704546,0.331734,0.372533,0.762027,0.089895,0.387845,0.921869,23.674,25.0,25.318616,775.683352,0.073483,56.999297
2019-07-27 07:21:22,2019-07-27--07-21-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,3.22,39.2,62.731603,763.5,25.3,25.0,0.168405,0.359393,0.831217,0.409731,0.457193,0.903253,0.110457,0.476095,0.936472,23.67,25.0,25.316168,775.671911,0.073483,56.998456
2019-07-27 07:21:31,2019-07-27--07-21-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.22,39.2,62.731603,763.5,25.3,25.0,0.13668,0.293734,0.704183,0.331559,0.37268,0.761675,0.089921,0.388197,0.921771,23.68,25.0,25.3152,775.595137,0.073483,56.992815
2019-07-27 07:21:40,2019-07-27--07-21-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,3.22,39.2,62.731603,763.5,25.3,25.0,0.136667,0.293656,0.704408,0.331633,0.372561,0.761967,0.089924,0.388093,0.921841,23.678,25.0,25.313992,775.608586,0.073483,56.993803
